Tid ;FT0030 Flow : (M³/t)
11:53:15;118.6
11:53:20;118.6
11:53:25;118.6
11:53:30;118.6
11:53:35;118.6
11:53:40;118.6
11:53:45;118.6
11:53:50;118.6
11:53:55;118.6
11:54:00;118.6
11:54:05;118.6
11:54:10;118.6
11:54:15;118.6
11:54:20;118.6
11:54:25;118.6
11:54:30;118.6
11:54:35;118.6
11:54:40;118.6
11:54:45;118.6
11:54:50;118.6
11:54:55;118.6
11:55:00;118.6
11:55:05;130.4
11:55:10;130.4
11:55:15;130.4
11:55:20;130.4
11:55:25;130.4
11:55:30;130.4
11:55:35;130.4
11:55:40;130.4
11:55:45;130.4
11:55:50;130.4
11:55:55;130.4
11:56:00;130.4
11:56:05;130.4
11:56:10;130.4
11:56:15;130.4
11:56:20;130.4
11:56:25;130.4
11:56:30;130.4
11:56:35;130.4
11:56:40;130.4
11:56:45;130.4
11:56:50;130.4
11:56:55;130.4
11:57:00;130.4
11:57:05;130.4
11:57:10;130.4
11:57:15;130.4
11:57:20;130.4
11:57:25;130.4
11:57:30;130.4
11:57:35;130.4
11:57:40;130.4
11:57:45;130.4
11:57:50;130.4
11:57:55;130.4
11:58:00;130.4
11:58:05;130.4
11:58:10;130.4
11:58:15;130.4
11:58:20;130.4
11:58:25;130.4
11:58:30;130.4
11:58:35;130.4
11:58:40;130.4
11:58:45;130.4
11:58:50;130.4
11:58:55;130.4
11:59:00;130.4
11:59:05;130.4
11:59:10;130.4
11:59:15;130.4
11:59:20;130.4
11:59:25;130.4
11:59:30;130.4
11:59:35;130.4
11:59:40;130.4
11:59:45;130.4
11:59:50;130.4
11:59:55;130.4
12:00:00;130.4
12:00:05;129.5
12:00:10;129.5
12:00:15;129.5
12:00:20;129.5
12:00:25;129.5
12:00:30;129.5
12:00:35;129.5
12:00:40;129.5
12:00:45;129.5
12:00:50;129.5
12:00:55;129.5
12:01:00;129.5
12:01:05;129.5
12:01:10;129.5
12:01:15;129.5
12:01:20;129.5
12:01:25;129.5
12:01:30;129.5
12:01:35;129.5
12:01:40;129.5
12:01:45;129.5
12:01:50;129.5
12:01:55;129.5
12:02:00;129.5
12:02:05;129.5
12:02:10;129.5
12:02:15;129.5
12:02:20;129.5
12:02:25;129.5
12:02:30;129.5
12:02:35;129.5
12:02:40;129.5
12:02:45;129.5
12:02:50;129.5
12:02:55;129.5
12:03:00;129.5
12:03:05;129.5
12:03:10;129.5
12:03:15;129.5
12:03:20;129.5
12:03:25;129.5
12:03:30;129.5
12:03:35;129.5
12:03:40;129.5
12:03:45;129.5
12:03:50;129.5
12:03:55;129.5
12:04:00;129.5
12:04:05;129.5
12:04:10;129.5
12:04:15;129.5
12:04:20;129.5
12:04:25;129.5
12:04:30;129.5
12:04:35;129.5
12:04:40;129.5
12:04:45;129.5
12:04:50;129.5
12:04:55;129.5
12:05:00;129.5
12:05:05;113.8
12:05:10;113.8
12:05:15;113.8
12:05:20;113.8
12:05:25;113.8
12:05:30;113.8
12:05:35;113.8
12:05:40;113.8
12:05:45;113.8
12:05:50;113.8
12:05:55;113.8
12:06:00;113.8
12:06:05;113.8
12:06:10;113.8
12:06:15;113.8
12:06:20;113.8
12:06:25;113.8
12:06:30;113.8
12:06:35;113.8
12:06:40;113.8
12:06:45;113.8
12:06:50;113.8
12:06:55;113.8
12:07:00;113.8
12:07:05;113.8
12:07:10;113.8
12:07:15;113.8
12:07:20;113.8
12:07:25;113.8
12:07:30;113.8
12:07:35;113.8
12:07:40;113.8
12:07:45;113.8
12:07:50;113.8
12:07:55;113.8
12:08:00;113.8
12:08:05;113.8
12:08:10;113.8
12:08:15;113.8
12:08:20;113.8
12:08:25;113.8
12:08:30;113.8
12:08:35;113.8
12:08:40;113.8
12:08:45;113.8
12:08:50;113.8
12:08:55;113.8
12:09:00;113.8
12:09:05;113.8
12:09:10;113.8
12:09:15;113.8
12:09:20;113.8
12:09:25;113.8
12:09:30;113.8
12:09:35;113.8
12:09:40;113.8
12:09:45;113.8
12:09:50;113.8
12:09:55;113.8
12:10:00;113.8
12:10:05;110.2
12:10:10;110.2
12:10:15;110.2
12:10:20;110.2
12:10:25;110.2
12:10:30;110.2
12:10:35;110.2
12:10:40;110.2
12:10:45;110.2
12:10:50;110.2
12:10:55;110.2
12:11:00;110.2
12:11:05;110.2
12:11:10;110.2
12:11:15;110.2
12:11:20;110.2
12:11:25;110.2
12:11:30;110.2
12:11:35;110.2
12:11:40;110.2
12:11:45;110.2
12:11:50;110.2
12:11:55;110.2
12:12:00;110.2
12:12:05;110.2
12:12:10;110.2
12:12:15;110.2
12:12:20;110.2
12:12:25;110.2
12:12:30;110.2
12:12:35;110.2
12:12:40;110.2
12:12:45;110.2
12:12:50;110.2
12:12:55;110.2
12:13:00;110.2
12:13:05;110.2
12:13:10;110.2
12:13:15;110.2
12:13:20;110.2
12:13:25;110.2
12:13:30;110.2
12:13:35;110.2
12:13:40;110.2
12:13:45;110.2
12:13:50;110.2
12:13:55;110.2
12:14:00;110.2
12:14:05;110.2
12:14:10;110.2
12:14:15;110.2
12:14:20;110.2
12:14:25;110.2
12:14:30;110.2
12:14:35;110.2
12:14:40;110.2
12:14:45;110.2
12:14:50;110.2
12:14:55;110.2
12:15:00;110.2
12:15:05;113.1
12:15:10;113.1
12:15:15;113.1
12:15:20;113.1
12:15:25;113.1
12:15:30;113.1
12:15:35;113.1
12:15:40;113.1
12:15:45;113.1
12:15:50;113.1
12:15:55;113.1
12:16:00;113.1
12:16:05;113.1
12:16:10;113.1
12:16:15;113.1
12:16:20;113.1
12:16:25;113.1
12:16:30;113.1
12:16:35;113.1
12:16:40;113.1
12:16:45;113.1
12:16:50;113.1
12:16:55;113.1
12:17:00;113.1
12:17:05;113.1
12:17:10;113.1
12:17:15;113.1
12:17:20;113.1
12:17:25;113.1
12:17:30;113.1
12:17:35;113.1
12:17:40;113.1
12:17:45;113.1
12:17:50;113.1
12:17:55;113.1
12:18:00;113.1
12:18:05;113.1
12:18:10;113.1
12:18:15;113.1
12:18:20;113.1
12:18:25;113.1
12:18:30;113.1
12:18:35;113.1
12:18:40;113.1
12:18:45;113.1
12:18:50;113.1
12:18:55;113.1
12:19:00;113.1
12:19:05;113.1
12:19:10;113.1
12:19:15;113.1
12:19:20;113.1
12:19:25;113.1
12:19:30;113.1
12:19:35;113.1
12:19:40;113.1
12:19:45;113.1
12:19:50;113.1
12:19:55;113.1
12:20:00;113.1
12:20:05;116.5
12:20:10;116.5
12:20:15;116.5
12:20:20;116.5
12:20:25;116.5
12:20:30;116.5
12:20:35;116.5
12:20:40;116.5
12:20:45;116.5
12:20:50;116.5
12:20:55;116.5
12:21:00;116.5
12:21:05;116.5
12:21:10;116.5
12:21:15;116.5
12:21:20;116.5
12:21:25;116.5
12:21:30;116.5
12:21:35;116.5
12:21:40;116.5
12:21:45;116.5
12:21:50;116.5
12:21:55;116.5
12:22:00;116.5
12:22:05;116.5
12:22:10;116.5
12:22:15;116.5
12:22:20;116.5
12:22:25;116.5
12:22:30;116.5
12:22:35;116.5
12:22:40;116.5
12:22:45;116.5
12:22:50;116.5
12:22:55;116.5
12:23:00;116.5
12:23:05;116.5
12:23:10;116.5
12:23:15;116.5
12:23:20;116.5
12:23:25;116.5
12:23:30;116.5
12:23:35;116.5
12:23:40;116.5
12:23:45;116.5
12:23:50;116.5
12:23:55;116.5
12:24:00;116.5
12:24:05;116.5
12:24:10;116.5
12:24:15;116.5
12:24:20;116.5
12:24:25;116.5
12:24:30;116.5
12:24:35;116.5
12:24:40;116.5
12:24:45;116.5
12:24:50;116.5
12:24:55;116.5
12:25:00;116.5
12:25:05;113.8
12:25:10;113.8
12:25:15;113.8
12:25:20;113.8
12:25:25;113.8
12:25:30;113.8
12:25:35;113.8
12:25:40;113.8
12:25:45;113.8
12:25:50;113.8
12:25:55;113.8
12:26:00;113.8
12:26:05;113.8
12:26:10;113.8
12:26:15;113.8
12:26:20;113.8
12:26:25;113.8
12:26:30;113.8
12:26:35;113.8
12:26:40;113.8
12:26:45;113.8
12:26:50;113.8
12:26:55;113.8
12:27:00;113.8
12:27:05;113.8
12:27:10;113.8
12:27:15;113.8
12:27:20;113.8
12:27:25;113.8
12:27:30;113.8
12:27:35;113.8
12:27:40;113.8
12:27:45;113.8
12:27:50;113.8
12:27:55;113.8
12:28:00;113.8
12:28:05;113.8
12:28:10;113.8
12:28:15;113.8
12:28:20;113.8
12:28:25;113.8
12:28:30;113.8
12:28:35;113.8
12:28:40;113.8
12:28:45;113.8
12:28:50;113.8
12:28:55;113.8
12:29:00;113.8
12:29:05;113.8
12:29:10;113.8
12:29:15;113.8
12:29:20;113.8
12:29:25;113.8
12:29:30;113.8
12:29:35;113.8
12:29:40;113.8
12:29:45;113.8
12:29:50;113.8
12:29:55;113.8
12:30:00;113.8
12:30:05;109.4
12:30:10;109.4
12:30:15;109.4
12:30:20;109.4
12:30:25;109.4
12:30:30;109.4
12:30:35;109.4
12:30:40;109.4
12:30:45;109.4
12:30:50;109.4
12:30:55;109.4
12:31:00;109.4
12:31:05;109.4
12:31:10;109.4
12:31:15;109.4
12:31:20;109.4
12:31:25;109.4
12:31:30;109.4
12:31:35;109.4
12:31:40;109.4
12:31:45;109.4
12:31:50;109.4
12:31:55;109.4
12:32:00;109.4
12:32:05;109.4
12:32:10;109.4
12:32:15;109.4
12:32:20;109.4
12:32:25;109.4
12:32:30;109.4
12:32:35;109.4
12:32:40;109.4
12:32:45;109.4
12:32:50;109.4
12:32:55;109.4
12:33:00;109.4
12:33:05;109.4
12:33:10;109.4
12:33:15;109.4
12:33:20;109.4
12:33:25;109.4
12:33:30;109.4
12:33:35;109.4
12:33:40;109.4
12:33:45;109.4
12:33:50;109.4
12:33:55;109.4
12:34:00;109.4
12:34:05;109.4
12:34:10;109.4
12:34:15;109.4
12:34:20;109.4
12:34:25;109.4
12:34:30;109.4
12:34:35;109.4
12:34:40;109.4
12:34:45;109.4
12:34:50;109.4
12:34:55;109.4
12:35:00;109.4
12:35:05;110.9
12:35:10;110.9
12:35:15;110.9
12:35:20;110.9
12:35:25;110.9
12:35:30;110.9
12:35:35;110.9
12:35:40;110.9
12:35:45;110.9
12:35:50;110.9
12:35:55;110.9
12:36:00;110.9
12:36:05;110.9
12:36:10;110.9
12:36:15;110.9
12:36:20;110.9
12:36:25;110.9
12:36:30;110.9
12:36:35;110.9
12:36:40;110.9
12:36:45;110.9
12:36:50;110.9
12:36:55;110.9
12:37:00;110.9
12:37:05;110.9
12:37:10;110.9
12:37:15;110.9
12:37:20;110.9
12:37:25;110.9
12:37:30;110.9
12:37:35;110.9
12:37:40;110.9
12:37:45;110.9
12:37:50;110.9
12:37:55;110.9
12:38:00;110.9
12:38:05;110.9
12:38:10;110.9
12:38:15;110.9
12:38:20;110.9
12:38:25;110.9
12:38:30;110.9
12:38:35;110.9
12:38:40;110.9
12:38:45;110.9
12:38:50;110.9
12:38:55;110.9
12:39:00;110.9
12:39:05;110.9
12:39:10;110.9
12:39:15;110.9
12:39:20;110.9
12:39:25;110.9
12:39:30;110.9
12:39:35;110.9
12:39:40;110.9
12:39:45;110.9
12:39:50;110.9
12:39:55;110.9
12:40:00;110.9
12:40:05;111.4
12:40:10;111.4
12:40:15;111.4
12:40:20;111.4
12:40:25;111.4
12:40:30;111.4
12:40:35;111.4
12:40:40;111.4
12:40:45;111.4
12:40:50;111.4
12:40:55;111.4
12:41:00;111.4
12:41:05;111.4
12:41:10;111.4
12:41:15;111.4
12:41:20;111.4
12:41:25;111.4
12:41:30;111.4
12:41:35;111.4
12:41:40;111.4
12:41:45;111.4
12:41:50;111.4
12:41:55;111.4
12:42:00;111.4
12:42:05;111.4
12:42:10;111.4
12:42:15;111.4
12:42:20;111.4
12:42:25;111.4
12:42:30;111.4
12:42:35;111.4
12:42:40;111.4
12:42:45;111.4
12:42:50;111.4
12:42:55;111.4
12:43:00;111.4
12:43:05;111.4
12:43:10;111.4
12:43:15;111.4
12:43:20;111.4
12:43:25;111.4
12:43:30;111.4
12:43:35;111.4
12:43:40;111.4
12:43:45;111.4
12:43:50;111.4
12:43:55;111.4
12:44:00;111.4
12:44:05;111.4
12:44:10;111.4
12:44:15;111.4
12:44:20;111.4
12:44:25;111.4
12:44:30;111.4
12:44:35;111.4
12:44:40;111.4
12:44:45;111.4
12:44:50;111.4
12:44:55;111.4
12:45:00;111.4
12:45:05;112.9
12:45:10;112.9
12:45:15;112.9
12:45:20;112.9
12:45:25;112.9
12:45:30;112.9
12:45:35;112.9
12:45:40;112.9
12:45:45;112.9
12:45:50;112.9
12:45:55;112.9
12:46:00;112.9
12:46:05;112.9
12:46:10;112.9
12:46:15;112.9
12:46:20;112.9
12:46:25;112.9
12:46:30;112.9
12:46:35;112.9
12:46:40;112.9
12:46:45;112.9
12:46:50;112.9
12:46:55;112.9
12:47:00;112.9
12:47:05;112.9
12:47:10;112.9
12:47:15;112.9
12:47:20;112.9
12:47:25;112.9
12:47:30;112.9
12:47:35;112.9
12:47:40;112.9
12:47:45;112.9
12:47:50;112.9
12:47:55;112.9
12:48:00;112.9
12:48:05;112.9
12:48:10;112.9
12:48:15;112.9
12:48:20;112.9
12:48:25;112.9
12:48:30;112.9
12:48:35;112.9
12:48:40;112.9
12:48:45;112.9
12:48:50;112.9
12:48:55;112.9
12:49:00;112.9
12:49:05;112.9
12:49:10;112.9
12:49:15;112.9
12:49:20;112.9
12:49:25;112.9
12:49:30;112.9
12:49:35;112.9
12:49:40;112.9
12:49:45;112.9
12:49:50;112.9
12:49:55;112.9
12:50:00;112.9
12:50:05;113.2
12:50:10;113.2
12:50:15;113.2
12:50:20;113.2
12:50:25;113.2
12:50:30;113.2
12:50:35;113.2
12:50:40;113.2
12:50:45;113.2
12:50:50;113.2
12:50:55;113.2
12:51:00;113.2
12:51:05;113.2
12:51:10;113.2
12:51:15;113.2
12:51:20;113.2
12:51:25;113.2
12:51:30;113.2
12:51:35;113.2
12:51:40;113.2
12:51:45;113.2
12:51:50;113.2
12:51:55;113.2
12:52:00;113.2
12:52:05;113.2
12:52:10;113.2
12:52:15;113.2
12:52:20;113.2
12:52:25;113.2
12:52:30;113.2
12:52:35;113.2
12:52:40;113.2
12:52:45;113.2
12:52:50;113.2
12:52:55;113.2
12:53:00;113.2
12:53:05;113.2
12:53:10;113.2
12:53:15;113.2
12:53:20;113.2
12:53:25;113.2
12:53:30;113.2
12:53:35;113.2
12:53:40;113.2
12:53:45;113.2
12:53:50;113.2
12:53:55;113.2
12:54:00;113.2
12:54:05;113.2
12:54:10;113.2
12:54:15;113.2
12:54:20;113.2
12:54:25;113.2
12:54:30;113.2
12:54:35;113.2
12:54:40;113.2
12:54:45;113.2
12:54:50;113.2
12:54:55;113.2
12:55:00;113.2
12:55:05;112
12:55:10;112
12:55:15;112
12:55:20;112
12:55:25;112
12:55:30;112
12:55:35;112
12:55:40;112
12:55:45;112
12:55:50;112
12:55:55;112
12:56:00;112
12:56:05;112
12:56:10;112
12:56:15;112
12:56:20;112
12:56:25;112
12:56:30;112
12:56:35;112
12:56:40;112
12:56:45;112
12:56:50;112
12:56:55;112
12:57:00;112
12:57:05;112
12:57:10;112
12:57:15;112
12:57:20;112
12:57:25;112
12:57:30;112
12:57:35;112
12:57:40;112
12:57:45;112
12:57:50;112
12:57:55;112
12:58:00;112
12:58:05;112
12:58:10;112
12:58:15;112
12:58:20;112
12:58:25;112
12:58:30;112
12:58:35;112
12:58:40;112
12:58:45;112
12:58:50;112
12:58:55;112
12:59:00;112
12:59:05;112
12:59:10;112
12:59:15;112
12:59:20;112
12:59:25;112
12:59:30;112
12:59:35;112
12:59:40;112
12:59:45;112
12:59:50;112
12:59:55;112
13:00:00;112
13:00:05;114.1
13:00:10;114.1
13:00:15;114.1
13:00:20;114.1
13:00:25;114.1
13:00:30;114.1
13:00:35;114.1
13:00:40;114.1
13:00:45;114.1
13:00:50;114.1
13:00:55;114.1
13:01:00;114.1
13:01:05;114.1
13:01:10;114.1
13:01:15;114.1
13:01:20;114.1
13:01:25;114.1
13:01:30;114.1
13:01:35;114.1
13:01:40;114.1
13:01:45;114.1
13:01:50;114.1
13:01:55;114.1
13:02:00;114.1
13:02:05;114.1
13:02:10;114.1
13:02:15;114.1
13:02:20;114.1
13:02:25;114.1
13:02:30;114.1
13:02:35;114.1
13:02:40;114.1
13:02:45;114.1
13:02:50;114.1
13:02:55;114.1
13:03:00;114.1
13:03:05;114.1
13:03:10;114.1
13:03:15;114.1
13:03:20;114.1
13:03:25;114.1
13:03:30;114.1
13:03:35;114.1
13:03:40;114.1
13:03:45;114.1
13:03:50;114.1
13:03:55;114.1
13:04:00;114.1
13:04:05;114.1
13:04:10;114.1
13:04:15;114.1
13:04:20;114.1
13:04:25;114.1
13:04:30;114.1
13:04:35;114.1
13:04:40;114.1
13:04:45;114.1
13:04:50;114.1
13:04:55;114.1
13:05:00;114.1
13:05:05;113.9
13:05:10;113.9
13:05:15;113.9
13:05:20;113.9
13:05:25;113.9
13:05:30;113.9
13:05:35;113.9
13:05:40;113.9
13:05:45;113.9
13:05:50;113.9
13:05:55;113.9
13:06:00;113.9
13:06:05;113.9
13:06:10;113.9
13:06:15;113.9
13:06:20;113.9
13:06:25;113.9
13:06:30;113.9
13:06:35;113.9
13:06:40;113.9
13:06:45;113.9
13:06:50;113.9
13:06:55;113.9
13:07:00;113.9
13:07:05;113.9
13:07:10;113.9
13:07:15;113.9
13:07:20;113.9
13:07:25;113.9
13:07:30;113.9
13:07:35;113.9
13:07:40;113.9
13:07:45;113.9
13:07:50;113.9
13:07:55;113.9
13:08:00;113.9
13:08:05;113.9
13:08:10;113.9
13:08:15;113.9
13:08:20;113.9
13:08:25;113.9
13:08:30;113.9
13:08:35;113.9
13:08:40;113.9
13:08:45;113.9
13:08:50;113.9
13:08:55;113.9
13:09:00;113.9
13:09:05;113.9
13:09:10;113.9
13:09:15;113.9
13:09:20;113.9
13:09:25;113.9
13:09:30;113.9
13:09:35;113.9
13:09:40;113.9
13:09:45;113.9
13:09:50;113.9
13:09:55;113.9
13:10:00;113.9
13:10:05;113.7
13:10:10;113.7
13:10:15;113.7
13:10:20;113.7
13:10:25;113.7
13:10:30;113.7
13:10:35;113.7
13:10:40;113.7
13:10:45;113.7
13:10:50;113.7
13:10:55;113.7
13:11:00;113.7
13:11:05;113.7
13:11:10;113.7
13:11:15;113.7
13:11:20;113.7
13:11:25;113.7
13:11:30;113.7
13:11:35;113.7
13:11:40;113.7
13:11:45;113.7
13:11:50;113.7
13:11:55;113.7
13:12:00;113.7
13:12:05;113.7
13:12:10;113.7
13:12:15;113.7
13:12:20;113.7
13:12:25;113.7
13:12:30;113.7
13:12:35;113.7
13:12:40;113.7
13:12:45;113.7
13:12:50;113.7
13:12:55;113.7
13:13:00;113.7
13:13:05;113.7
13:13:10;113.7
13:13:15;113.7
13:13:20;113.7
13:13:25;113.7
13:13:30;113.7
13:13:35;113.7
13:13:40;113.7
13:13:45;113.7
13:13:50;113.7
13:13:55;113.7
13:14:00;113.7
13:14:05;113.7
13:14:10;113.7
13:14:15;113.7
13:14:20;113.7
13:14:25;113.7
13:14:30;113.7
13:14:35;113.7
13:14:40;113.7
13:14:45;113.7
13:14:50;113.7
13:14:55;113.7
13:15:00;113.7
13:15:05;112.9
13:15:10;112.9
13:15:15;112.9
13:15:20;112.9
13:15:25;112.9
13:15:30;112.9
13:15:35;112.9
13:15:40;112.9
13:15:45;112.9
13:15:50;112.9
13:15:55;112.9
13:16:00;112.9
13:16:05;112.9
13:16:10;112.9
13:16:15;112.9
13:16:20;112.9
13:16:25;112.9
13:16:30;112.9
13:16:35;112.9
13:16:40;112.9
13:16:45;112.9
13:16:50;112.9
13:16:55;112.9
13:17:00;112.9
13:17:05;112.9
13:17:10;112.9
13:17:15;112.9
13:17:20;112.9
13:17:25;112.9
13:17:30;112.9
13:17:35;112.9
13:17:40;112.9
13:17:45;112.9
13:17:50;112.9
13:17:55;112.9
13:18:00;112.9
13:18:05;112.9
13:18:10;112.9
13:18:15;112.9
13:18:20;112.9
13:18:25;112.9
13:18:30;112.9
13:18:35;112.9
13:18:40;112.9
13:18:45;112.9
13:18:50;112.9
13:18:55;112.9
13:19:00;112.9
13:19:05;112.9
13:19:10;112.9
13:19:15;112.9
13:19:20;112.9
13:19:25;112.9
13:19:30;112.9
13:19:35;112.9
13:19:40;112.9
13:19:45;112.9
13:19:50;112.9
13:19:55;112.9
13:20:00;112.9
13:20:05;117
13:20:10;117
13:20:15;117
13:20:20;117
13:20:25;117
13:20:30;117
13:20:35;117
13:20:40;117
13:20:45;117
13:20:50;117
13:20:55;117
13:21:00;117
13:21:05;117
13:21:10;117
13:21:15;117
13:21:20;117
13:21:25;117
13:21:30;117
13:21:35;117
13:21:40;117
13:21:45;117
13:21:50;117
13:21:55;117
13:22:00;117
13:22:05;117
13:22:10;117
13:22:15;117
13:22:20;117
13:22:25;117
13:22:30;117
13:22:35;117
13:22:40;117
13:22:45;117
13:22:50;117
13:22:55;117
13:23:00;117
13:23:05;117
13:23:10;117
13:23:15;117
13:23:20;117
13:23:25;117
13:23:30;117
13:23:35;117
13:23:40;117
13:23:45;117
13:23:50;117
13:23:55;117
13:24:00;117
13:24:05;117
13:24:10;117
13:24:15;117
13:24:20;117
13:24:25;117
13:24:30;117
13:24:35;117
13:24:40;117
13:24:45;117
13:24:50;117
13:24:55;117
13:25:00;117
13:25:05;122.9
13:25:10;122.9
13:25:15;122.9
13:25:20;122.9
13:25:25;122.9
13:25:30;122.9
13:25:35;122.9
13:25:40;122.9
13:25:45;122.9
13:25:50;122.9
13:25:55;122.9
13:26:00;122.9
13:26:05;122.9
13:26:10;122.9
13:26:15;122.9
13:26:20;122.9
13:26:25;122.9
13:26:30;122.9
13:26:35;122.9
13:26:40;122.9
13:26:45;122.9
13:26:50;122.9
13:26:55;122.9
13:27:00;122.9
13:27:05;122.9
13:27:10;122.9
13:27:15;122.9
13:27:20;122.9
13:27:25;122.9
13:27:30;122.9
13:27:35;122.9
13:27:40;122.9
13:27:45;122.9
13:27:50;122.9
13:27:55;122.9
13:28:00;122.9
13:28:05;122.9
13:28:10;122.9
13:28:15;122.9
13:28:20;122.9
13:28:25;122.9
13:28:30;122.9
13:28:35;122.9
13:28:40;122.9
13:28:45;122.9
13:28:50;122.9
13:28:55;122.9
13:29:00;122.9
13:29:05;122.9
13:29:10;122.9
13:29:15;122.9
13:29:20;122.9
13:29:25;122.9
13:29:30;122.9
13:29:35;122.9
13:29:40;122.9
13:29:45;122.9
13:29:50;122.9
13:29:55;122.9
13:30:00;122.9
13:30:05;121.7
13:30:10;121.7
13:30:15;121.7
13:30:20;121.7
13:30:25;121.7
13:30:30;121.7
13:30:35;121.7
13:30:40;121.7
13:30:45;121.7
13:30:50;121.7
13:30:55;121.7
13:31:00;121.7
13:31:05;121.7
13:31:10;121.7
13:31:15;121.7
13:31:20;121.7
13:31:25;121.7
13:31:30;121.7
13:31:35;121.7
13:31:40;121.7
13:31:45;121.7
13:31:50;121.7
13:31:55;121.7
13:32:00;121.7
13:32:05;121.7
13:32:10;121.7
13:32:15;121.7
13:32:20;121.7
13:32:25;121.7
13:32:30;121.7
13:32:35;121.7
13:32:40;121.7
13:32:45;121.7
13:32:50;121.7
13:32:55;121.7
13:33:00;121.7
13:33:05;121.7
13:33:10;121.7
13:33:15;121.7
13:33:20;121.7
13:33:25;121.7
13:33:30;121.7
13:33:35;121.7
13:33:40;121.7
13:33:45;121.7
13:33:50;121.7
13:33:55;121.7
13:34:00;121.7
13:34:05;121.7
13:34:10;121.7
13:34:15;121.7
13:34:20;121.7
13:34:25;121.7
13:34:30;121.7
13:34:35;121.7
13:34:40;121.7
13:34:45;121.7
13:34:50;121.7
13:34:55;121.7
13:35:00;121.7
13:35:05;122.9
13:35:10;122.9
13:35:15;122.9
13:35:20;122.9
13:35:25;122.9
13:35:30;122.9
13:35:35;122.9
13:35:40;122.9
13:35:45;122.9
13:35:50;122.9
13:35:55;122.9
13:36:00;122.9
13:36:05;122.9
13:36:10;122.9
13:36:15;122.9
13:36:20;122.9
13:36:25;122.9
13:36:30;122.9
13:36:35;122.9
13:36:40;122.9
13:36:45;122.9
13:36:50;122.9
13:36:55;122.9
13:37:00;122.9
13:37:05;122.9
13:37:10;122.9
13:37:15;122.9
13:37:20;122.9
13:37:25;122.9
13:37:30;122.9
13:37:35;122.9
13:37:40;122.9
13:37:45;122.9
13:37:50;122.9
13:37:55;122.9
13:38:00;122.9
13:38:05;122.9
13:38:10;122.9
13:38:15;122.9
13:38:20;122.9
13:38:25;122.9
13:38:30;122.9
13:38:35;122.9
13:38:40;122.9
13:38:45;122.9
13:38:50;122.9
13:38:55;122.9
13:39:00;122.9
13:39:05;122.9
13:39:10;122.9
13:39:15;122.9
13:39:20;122.9
13:39:25;122.9
13:39:30;122.9
13:39:35;122.9
13:39:40;122.9
13:39:45;122.9
13:39:50;122.9
13:39:55;122.9
13:40:00;122.9
13:40:05;132
13:40:10;132
13:40:15;132
13:40:20;132
13:40:25;132
13:40:30;132
13:40:35;132
13:40:40;132
13:40:45;132
13:40:50;132
13:40:55;132
13:41:00;132
13:41:05;132
13:41:10;132
13:41:15;132
13:41:20;132
13:41:25;132
13:41:30;132
13:41:35;132
13:41:40;132
13:41:45;132
13:41:50;132
13:41:55;132
13:42:00;132
13:42:05;132
13:42:10;132
13:42:15;132
13:42:20;132
13:42:25;132
13:42:30;132
13:42:35;132
13:42:40;132
13:42:45;132
13:42:50;132
13:42:55;132
13:43:00;132
13:43:05;132
13:43:10;132
13:43:15;132
13:43:20;132
13:43:25;132
13:43:30;132
13:43:35;132
13:43:40;132
13:43:45;132
13:43:50;132
13:43:55;132
13:44:00;132
13:44:05;132
13:44:10;132
13:44:15;132
13:44:20;132
13:44:25;132
13:44:30;132
13:44:35;132
13:44:40;132
13:44:45;132
13:44:50;132
13:44:55;132
13:45:00;132
13:45:05;156.8
13:45:10;156.8
13:45:15;156.8
13:45:20;156.8
13:45:25;156.8
13:45:30;156.8
13:45:35;156.8
13:45:40;156.8
13:45:45;156.8
13:45:50;156.8
13:45:55;156.8
13:46:00;156.8
13:46:05;156.8
13:46:10;156.8
13:46:15;156.8
13:46:20;156.8
13:46:25;156.8
13:46:30;156.8
13:46:35;156.8
13:46:40;156.8
13:46:45;156.8
13:46:50;156.8
13:46:55;156.8
13:47:00;156.8
13:47:05;156.8
13:47:10;156.8
13:47:15;156.8
13:47:20;156.8
13:47:25;156.8
13:47:30;156.8
13:47:35;156.8
13:47:40;156.8
13:47:45;156.8
13:47:50;156.8
13:47:55;156.8
13:48:00;156.8
13:48:05;156.8
13:48:10;156.8
13:48:15;156.8
13:48:20;156.8
13:48:25;156.8
13:48:30;156.8
13:48:35;156.8
13:48:40;156.8
13:48:45;156.8
13:48:50;156.8
13:48:55;156.8
13:49:00;156.8
13:49:05;156.8
13:49:10;156.8
13:49:15;156.8
13:49:20;156.8
13:49:25;156.8
13:49:30;156.8
13:49:35;156.8
13:49:40;156.8
13:49:45;156.8
13:49:50;156.8
13:49:55;156.8
13:50:00;156.8
13:50:05;144.9
13:50:10;144.9
13:50:15;144.9
13:50:20;144.9
13:50:25;144.9
13:50:30;144.9
13:50:35;144.9
13:50:40;144.9
13:50:45;144.9
13:50:50;144.9
13:50:55;144.9
13:51:00;144.9
13:51:05;144.9
13:51:10;144.9
13:51:15;144.9
13:51:20;144.9
13:51:25;144.9
13:51:30;144.9
13:51:35;144.9
13:51:40;144.9
13:51:45;144.9
13:51:50;144.9
13:51:55;144.9
13:52:00;144.9
13:52:05;144.9
13:52:10;144.9
13:52:15;144.9
13:52:20;144.9
13:52:25;144.9
13:52:30;144.9
13:52:35;144.9
